-0.913997,0.389434,-0.915089,0.489733,-0.670081,-0.958978,0.861472,0.371899,0.481453,0.704208,1.092946
0.379032,-0.861951,0.396279,-0.326533,0.329637,0.703319,-0.392034,0.179873,-0.630541,-0.262546,-0.827870
-0.644699,0.143027,0.053542,0.552877,-0.141627,0.896250,0.132899,-0.676461,0.858015,-0.749512,-1.458977
0.465983,-0.582050,-0.709199,0.456130,0.620192,-0.523299,-0.783916,0.131453,-0.314263,-0.993707,-0.665627
0.974198,-0.628136,0.824188,-0.800733,0.951336,-0.213419,-0.429716,0.637311,0.401760,-0.047529,-0.310226
0.395968,0.969982,-0.129443,-0.097860,0.955822,-0.153961,-0.312667,-0.847308,0.182465,-0.076355,-0.339001
-0.779555,-0.571244,-0.825194,0.307826,-0.316635,0.886001,0.799097,0.976954,-0.541864,-0.235910,0.258908
0.569987,0.592870,0.117014,-0.666205,0.415310,-0.190101,-0.480973,-0.027653,0.654709,0.912455,-0.700655
0.704530,0.256664,0.425564,0.334888,0.511742,-0.212125,0.172028,0.700039,-0.925017,-0.670525,-1.613061
0.949599,-0.776738,0.223276,-0.080396,0.877523,-0.113232,-0.790344,-0.387979,-0.420029,0.714630,-0.960540
0.803653,0.146693,0.235208,0.528768,0.616049,0.608733,0.788100,0.688080,0.005135,-0.731816,-0.527981
0.730372,0.413786,-0.474347,-0.470835,-0.540990,0.897242,-0.454333,-0.931368,-0.811879,0.543588,-1.616212
0.251084,0.363002,0.776749,0.678720,-0.540699,-0.451876,0.688288,0.176027,-0.647162,-0.982914,-1.964363
0.154922,-0.450870,0.622928,0.523494,-0.782911,0.429974,-0.843626,0.915060,0.992467,0.879852,-2.012701
0.489462,0.935631,0.774378,-0.718646,-0.161349,-0.299340,0.227300,0.367577,0.338493,0.648594,0.067206
-0.798353,-0.603214,-0.842140,0.894811,-0.874478,0.125769,-0.961553,0.881840,-0.195766,0.151005,-1.072045
-0.183745,-0.009351,-0.360469,0.173632,-0.608280,0.352055,-0.014438,0.684096,-0.396475,-0.912381,-1.157109
-0.197253,-0.991688,-0.103528,-0.874627,-0.260055,-0.107497,0.434481,0.578115,0.561280,0.291241,2.275316
0.296005,0.092994,0.350225,-0.882516,-0.797652,0.878318,-0.245178,0.601957,-0.706837,-0.562952,-0.758518
-0.792057,0.887974,-0.022358,-0.975734,0.386791,-0.956793,-0.522136,0.355137,0.404481,0.407079,1.031329
0.035936,-0.298374,-0.093048,-0.167106,0.451179,-0.710759,0.257551,-0.676880,-0.080680,0.582740,1.810369
-0.774226,0.669712,-0.907964,0.760821,-0.393891,-0.564100,0.937689,0.496915,-0.455210,0.111322,-1.625062
0.446252,-0.347429,-0.569374,-0.824691,0.243602,-0.113811,0.251271,0.800446,-0.373968,-0.509167,1.369851
-0.982670,0.694211,0.474274,-0.869749,0.617817,-0.136087,-0.212930,-0.363566,-0.183298,-0.499317,0.830725
0.166321,0.738755,-0.194839,0.106449,0.371157,0.645860,0.621131,0.214909,0.132359,-0.523095,0.335592
0.413913,-0.161691,-0.843538,-0.565082,0.998247,0.995711,-0.511553,0.397280,0.782343,-0.836177,0.339137
-0.434363,0.501823,0.441990,-0.561939,0.332480,-0.450320,0.992348,-0.857750,-0.382979,0.738085,0.948312
-0.317645,0.579477,-0.608158,-0.837381,-0.447493,-0.367899,-0.011758,0.417059,0.112051,0.935669,1.198996
0.114280,0.194242,0.776099,-0.188790,-0.932097,0.741675,0.092505,-0.675071,-0.496023,0.372800,-2.064326
