-0.208442,-0.019909,-0.401371,0.788272,-0.563766,-0.438100,0.069427,-0.423882,0.670118,-0.384490,0.164577
0.212972,0.218014,-0.485063,-0.658162,-0.352841,0.231995,-0.314472,0.759624,-0.062838,0.902752,0.366327
0.893882,0.396774,-0.298108,0.187780,-0.071258,0.162366,0.075677,0.233339,0.381745,0.885938,0.065469
0.063858,0.606292,-0.577100,0.067255,-0.969295,0.753716,-0.514561,0.319796,0.730021,0.657357,-0.417411
-0.106218,0.872716,-0.476565,0.061366,-0.368037,0.428280,-0.553957,-0.712587,0.016354,0.446333,-0.355552
0.301350,0.248331,-0.692229,-0.755017,-0.679139,0.656600,0.133416,-0.257519,-0.941043,0.087077,0.447960
-0.557650,-0.150327,-0.274197,0.897790,0.663000,-0.951572,-0.651213,0.480584,0.681078,-0.171067,-0.279384
0.652127,-0.491463,-0.751200,0.218753,0.159904,0.001900,-0.935555,-0.691422,0.258751,0.036425,0.297812
-0.188625,0.307058,-0.367734,-0.952978,-0.139517,-0.475613,-0.869376,0.863458,-0.401891,-0.942297,-0.192527
0.375262,-0.825798,0.834742,0.131510,0.915869,0.865517,-0.233162,-0.226685,0.517713,-0.897383,-0.738968
-0.845433,0.883843,0.003407,-0.412934,0.985718,0.022756,-0.095392,-0.028580,-0.167845,0.881238,0.345462
0.438225,-0.260975,0.076733,0.326979,0.086411,0.479915,-0.666786,0.697837,-0.753236,0.497076,-1.493822
0.214176,0.236091,0.922366,-0.854098,-0.684972,-0.024378,0.023205,-0.271906,-0.745613,0.606695,-0.348070
-0.894993,-0.379299,-0.647642,-0.273303,0.986994,0.182916,0.699563,-0.180958,0.940764,-0.728914,2.077982
-0.944749,0.993578,0.850402,0.607505,0.755312,0.823103,0.339407,0.445307,0.714012,-0.950724,-1.639377
-0.714770,0.889323,0.536005,0.014766,0.529596,0.614322,0.221611,-0.200312,-0.897422,0.512211,-1.003415
0.217927,-0.064152,0.021500,0.274624,-0.796257,-0.457072,0.169480,-0.147130,-0.529504,-0.950327,-0.541794
-0.928134,-0.716826,0.660853,-0.627215,0.457839,-0.527170,0.310668,-0.724396,-0.002914,0.346610,1.411442
0.409927,0.996056,-0.241957,0.164460,-0.058979,0.361720,-0.566096,-0.039372,-0.460704,0.781538,-1.081923
0.280585,-0.326621,0.165558,-0.833346,-0.943442,0.140821,-0.763438,-0.960793,-0.250587,-0.816272,-0.069460
-0.958313,0.768171,0.368193,0.201202,0.987286,0.159580,0.419331,-0.758904,-0.726501,-0.571677,-0.475817
-0.675286,-0.164538,-0.662572,-0.114195,0.194818,-0.772134,-0.551760,0.175128,0.083053,-0.444294,0.646449
0.571606,-0.380468,-0.570661,-0.754579,0.477603,-0.790876,-0.004642,-0.064257,-0.763366,-0.106878,1.358105
0.006050,0.963921,0.396501,-0.450348,0.603836,-0.323611,0.855882,-0.897682,-0.123196,0.934132,1.068766
-0.129509,-0.669954,0.504278,-0.503022,0.974545,-0.042829,0.390818,-0.612440,0.300335,0.031174,1.281318
0.237989,0.227639,-0.473114,0.919694,0.326468,0.028554,0.578265,-0.296454,-0.957779,-0.290589,-0.495837
0.858772,0.139253,0.620145,0.512797,-0.215040,0.521803,-0.648764,-0.232422,-0.804233,-0.236655,-2.288647
-0.112113,-0.287641,0.011463,-0.420883,-0.867265,-0.119822,0.961437,0.504204,-0.710859,0.965462,0.843429
0.256420,0.266104,-0.078704,-0.531749,0.582848,0.441346,-0.490036,0.716735,-0.463343,-0.945268,-0.793035
0.587154,-0.336621,-0.748592,-0.386447,-0.277298,0.770884,0.001813,-0.967824,-0.470793,-0.358505,0.717517
0.941139,0.231638,-0.998187,-0.439784,-0.738216,-0.317374,-0.989799,-0.245142,-0.178956,0.088955,0.265429
0.291486,0.823440,-0.612371,0.490865,-0.785248,0.865001,-0.615226,-0.735165,-0.862243,-0.894880,-1.743094
0.457417,0.752715,-0.345783,0.014362,-0.712874,0.305077,-0.932771,-0.828971,-0.304982,0.613721,-0.810112
0.080377,0.542287,-0.198632,-0.914110,0.819071,-0.771207,0.128402,0.473092,0.479895,-0.702177,1.211552
0.462117,0.670889,-0.441994,0.558670,0.962031,-0.288332,0.223577,-0.358008,0.585297,-0.095095,0.378965
0.593606,0.039314,-0.698917,-0.980959,-0.352561,0.399648,0.082669,0.500545,-0.914047,0.422096,0.675548
-0.732629,0.155252,0.728699,-0.931572,0.341372,0.225481,-0.930708,0.662073,-0.112210,-0.275663,-0.858905
-0.810097,0.413378,0.330808,-0.407400,-0.735911,-0.387529,0.516810,-0.569227,0.840779,-0.251082,0.961332
-0.373941,0.726695,0.051187,0.660201,-0.346398,-0.838078,0.037115,0.644931,0.164665,0.965879,-0.534562
0.335930,-0.010331,0.389927,0.278942,0.515723,-0.376154,-0.608245,-0.936263,-0.627989,0.703891,-0.563001
-0.792685,0.724386,0.782923,0.213287,-0.074840,-0.557198,0.144634,-0.847154,0.838048,0.405303,0.074878
-0.318302,-0.882996,0.514467,-0.546681,-0.600610,0.909975,-0.645352,-0.395604,0.269669,0.998129,0.037144
0.937062,-0.065135,0.410208,0.428826,-0.991148,0.586225,-0.884433,-0.176224,0.396711,0.168598,-1.671216
-0.347075,-0.141091,0.809734,0.178056,0.328657,0.362881,-0.124591,-0.931344,-0.731977,-0.421111,-1.014014
-0.651541,0.371036,-0.819869,0.760691,0.961485,0.532077,-0.870534,-0.217297,0.277954,0.651195,-0.410795
-0.953438,0.467118,-0.276361,0.758334,-0.017308,-0.556787,0.565297,0.102897,0.219018,0.526196,0.316811
-0.303654,0.412494,-0.760790,0.191765,0.644783,0.393095,0.457328,-0.700268,-0.197422,-0.677215,0.617580
0.749362,0.205663,0.516655,0.441374,-0.069811,-0.182845,0.589334,-0.022067,-0.995507,-0.294682,-1.051463
0.334373,0.134790,-0.436366,-0.847086,0.925811,0.700747,0.719478,-0.851082,0.468008,-0.146697,1.973838
-0.190636,0.771433,-0.200612,-0.984649,0.635244,0.846992,0.463311,0.423432,-0.771172,0.728867,0.491656
0.041892,0.578317,0.213084,-0.137024,0.547100,-0.694909,-0.334700,0.009074,0.133797,-0.400933,-0.206689
-0.574855,0.716098,-0.219538,-0.606824,0.621592,-0.266365,-0.934195,0.431776,-0.154344,-0.089901,-0.254735
0.686137,-0.936757,-0.094886,0.852058,-0.060199,-0.046467,-0.538133,0.977972,0.737096,-0.488245,-0.889337
-0.389103,0.940340,0.483170,0.627024,0.332384,0.995056,-0.012685,-0.315392,-0.554862,0.833533,-1.682974
-0.710676,-0.332798,0.827318,0.229013,-0.374218,0.146000,-0.052220,-0.762404,-0.391013,-0.504797,-0.860343
-0.157271,0.896994,0.985521,-0.900491,0.675866,0.365896,-0.727846,0.440358,0.795946,0.440566,-0.665588
-0.054914,-0.755853,-0.245710,0.375067,0.653548,0.157153,-0.550286,0.998120,0.659095,0.297572,-0.110670
-0.157002,-0.850554,-0.025205,-0.118014,0.990157,-0.932444,0.895031,0.090083,-0.141533,0.453490,1.878666
0.159969,0.547043,0.711803,-0.954986,0.204648,0.183133,0.275883,0.043061,0.018061,0.818453,0.365847
